protocol,split,replicate,severity,tier,cell,component,seed
mve3-v2-approved-2026-07-18,locked,14,2,shuffled,o,cell_identity,8373894780998816310
mve3-v2-approved-2026-07-18,locked,14,2,shuffled,pk,cell_identity,2372879583288154703
mve3-v2-approved-2026-07-18,locked,14,2,shuffled,po,cell_identity,3349774498293358710
mve3-v2-approved-2026-07-18,locked,14,2,shuffled,ko,cell_identity,1117511715263078354
mve3-v2-approved-2026-07-18,locked,14,2,shuffled,pko,cell_identity,4530215336761716838
mve3-v2-approved-2026-07-18,locked,14,2,anti,shared,o_collection_root,392849500138554071
mve3-v2-approved-2026-07-18,locked,14,2,anti,shared,non_o_collection_root,12433542469304273511
mve3-v2-approved-2026-07-18,locked,14,2,anti,shared,evaluation_root,1540574689372992086
mve3-v2-approved-2026-07-18,locked,14,2,anti,none,cell_identity,10071252461965060614
mve3-v2-approved-2026-07-18,locked,14,2,anti,p,cell_identity,10719129879169685702
mve3-v2-approved-2026-07-18,locked,14,2,anti,k,cell_identity,14754602429621392100
mve3-v2-approved-2026-07-18,locked,14,2,anti,o,cell_identity,3180082340593918071
mve3-v2-approved-2026-07-18,locked,14,2,anti,pk,cell_identity,3760786794700593883
mve3-v2-approved-2026-07-18,locked,14,2,anti,po,cell_identity,1990965759472758263
mve3-v2-approved-2026-07-18,locked,14,2,anti,ko,cell_identity,17758091062191223908
mve3-v2-approved-2026-07-18,locked,14,2,anti,pko,cell_identity,17079392080857939612
mve3-v2-approved-2026-07-18,locked,14,3,controlled,shared,o_collection_root,11001067629465699687
mve3-v2-approved-2026-07-18,locked,14,3,controlled,shared,non_o_collection_root,14684955668376528900
mve3-v2-approved-2026-07-18,locked,14,3,controlled,shared,evaluation_root,9438695413033837052
mve3-v2-approved-2026-07-18,locked,14,3,controlled,none,cell_identity,273925008527934572
mve3-v2-approved-2026-07-18,locked,14,3,controlled,p,cell_identity,12556908312371153709
mve3-v2-approved-2026-07-18,locked,14,3,controlled,k,cell_identity,16238469874100479190
mve3-v2-approved-2026-07-18,locked,14,3,controlled,o,cell_identity,15050872975805675242
mve3-v2-approved-2026-07-18,locked,14,3,controlled,pk,cell_identity,1885361720296987446
mve3-v2-approved-2026-07-18,locked,14,3,controlled,po,cell_identity,14664959169559326646
mve3-v2-approved-2026-07-18,locked,14,3,controlled,ko,cell_identity,7870957495830826813
mve3-v2-approved-2026-07-18,locked,14,3,controlled,pko,cell_identity,979756700779013592
mve3-v2-approved-2026-07-18,locked,14,3,learned,shared,o_collection_root,3836379324687230822
mve3-v2-approved-2026-07-18,locked,14,3,learned,shared,non_o_collection_root,14684955668376528900
mve3-v2-approved-2026-07-18,locked,14,3,learned,shared,evaluation_root,9438695413033837052
mve3-v2-approved-2026-07-18,locked,14,3,learned,none,cell_identity,2195036005156913366
mve3-v2-approved-2026-07-18,locked,14,3,learned,p,cell_identity,16161608883339760424
mve3-v2-approved-2026-07-18,locked,14,3,learned,k,cell_identity,4839993978838980285
mve3-v2-approved-2026-07-18,locked,14,3,learned,o,cell_identity,2645619753498088280
mve3-v2-approved-2026-07-18,locked,14,3,learned,pk,cell_identity,12981392453088944203
mve3-v2-approved-2026-07-18,locked,14,3,learned,po,cell_identity,5975217298549691018
mve3-v2-approved-2026-07-18,locked,14,3,learned,ko,cell_identity,8281965733342836238
mve3-v2-approved-2026-07-18,locked,14,3,learned,pko,cell_identity,14213062386000278863
mve3-v2-approved-2026-07-18,locked,14,3,shuffled,shared,o_collection_root,490839420486659842
mve3-v2-approved-2026-07-18,locked,14,3,shuffled,shared,non_o_collection_root,14684955668376528900
mve3-v2-approved-2026-07-18,locked,14,3,shuffled,shared,evaluation_root,9438695413033837052
mve3-v2-approved-2026-07-18,locked,14,3,shuffled,none,cell_identity,15712972064099488537
mve3-v2-approved-2026-07-18,locked,14,3,shuffled,p,cell_identity,1878431918777963104
mve3-v2-approved-2026-07-18,locked,14,3,shuffled,k,cell_identity,11477526734426850200
mve3-v2-approved-2026-07-18,locked,14,3,shuffled,o,cell_identity,671582684639054059
mve3-v2-approved-2026-07-18,locked,14,3,shuffled,pk,cell_identity,6241439815634584205
mve3-v2-approved-2026-07-18,locked,14,3,shuffled,po,cell_identity,5962671928060685941
mve3-v2-approved-2026-07-18,locked,14,3,shuffled,ko,cell_identity,16658809830347841785
mve3-v2-approved-2026-07-18,locked,14,3,shuffled,pko,cell_identity,18020451341951060427
mve3-v2-approved-2026-07-18,locked,14,3,anti,shared,o_collection_root,11167218677515416761
mve3-v2-approved-2026-07-18,locked,14,3,anti,shared,non_o_collection_root,14684955668376528900
mve3-v2-approved-2026-07-18,locked,14,3,anti,shared,evaluation_root,9438695413033837052
mve3-v2-approved-2026-07-18,locked,14,3,anti,none,cell_identity,12477339070474164662
mve3-v2-approved-2026-07-18,locked,14,3,anti,p,cell_identity,11616957238522074778
mve3-v2-approved-2026-07-18,locked,14,3,anti,k,cell_identity,15222335726379514408
mve3-v2-approved-2026-07-18,locked,14,3,anti,o,cell_identity,10080964079820104458
mve3-v2-approved-2026-07-18,locked,14,3,anti,pk,cell_identity,2265802390214253936
mve3-v2-approved-2026-07-18,locked,14,3,anti,po,cell_identity,2454601400401322082
mve3-v2-approved-2026-07-18,locked,14,3,anti,ko,cell_identity,10857294159646093119
mve3-v2-approved-2026-07-18,locked,14,3,anti,pko,cell_identity,15515894306156688044
mve3-v2-approved-2026-07-18,locked,15,1,controlled,shared,o_collection_root,8224278008304558745
mve3-v2-approved-2026-07-18,locked,15,1,controlled,shared,non_o_collection_root,9544802560377179040
mve3-v2-approved-2026-07-18,locked,15,1,controlled,shared,evaluation_root,3850072423656222380
mve3-v2-approved-2026-07-18,locked,15,1,controlled,none,cell_identity,380659833579991645
mve3-v2-approved-2026-07-18,locked,15,1,controlled,p,cell_identity,15610141005651313299
mve3-v2-approved-2026-07-18,locked,15,1,controlled,k,cell_identity,1302407198338084375
mve3-v2-approved-2026-07-18,locked,15,1,controlled,o,cell_identity,1890392123167349979
mve3-v2-approved-2026-07-18,locked,15,1,controlled,pk,cell_identity,2020919178117918127
mve3-v2-approved-2026-07-18,locked,15,1,controlled,po,cell_identity,14903643448728592999
mve3-v2-approved-2026-07-18,locked,15,1,controlled,ko,cell_identity,13027810048113365699
mve3-v2-approved-2026-07-18,locked,15,1,controlled,pko,cell_identity,4546619709231555972
mve3-v2-approved-2026-07-18,locked,15,1,learned,shared,o_collection_root,13968114976925253370
mve3-v2-approved-2026-07-18,locked,15,1,learned,shared,non_o_collection_root,9544802560377179040
mve3-v2-approved-2026-07-18,locked,15,1,learned,shared,evaluation_root,3850072423656222380
mve3-v2-approved-2026-07-18,locked,15,1,learned,none,cell_identity,3944385179414247910
mve3-v2-approved-2026-07-18,locked,15,1,learned,p,cell_identity,12076520990882902853
mve3-v2-approved-2026-07-18,locked,15,1,learned,k,cell_identity,5241889796829064742
mve3-v2-approved-2026-07-18,locked,15,1,learned,o,cell_identity,12428991273168038213
mve3-v2-approved-2026-07-18,locked,15,1,learned,pk,cell_identity,10371304155275529125
mve3-v2-approved-2026-07-18,locked,15,1,learned,po,cell_identity,9980106935222335472
mve3-v2-approved-2026-07-18,locked,15,1,learned,ko,cell_identity,16792873555425406501
mve3-v2-approved-2026-07-18,locked,15,1,learned,pko,cell_identity,11021212824600712483
mve3-v2-approved-2026-07-18,locked,15,1,shuffled,shared,o_collection_root,1052391529598106411
mve3-v2-approved-2026-07-18,locked,15,1,shuffled,shared,non_o_collection_root,9544802560377179040
mve3-v2-approved-2026-07-18,locked,15,1,shuffled,shared,evaluation_root,3850072423656222380
mve3-v2-approved-2026-07-18,locked,15,1,shuffled,none,cell_identity,6517876511671154968
mve3-v2-approved-2026-07-18,locked,15,1,shuffled,p,cell_identity,4785188083901280165
mve3-v2-approved-2026-07-18,locked,15,1,shuffled,k,cell_identity,9868659282625348041
mve3-v2-approved-2026-07-18,locked,15,1,shuffled,o,cell_identity,17061606040393900627
mve3-v2-approved-2026-07-18,locked,15,1,shuffled,pk,cell_identity,3023096827801134689
mve3-v2-approved-2026-07-18,locked,15,1,shuffled,po,cell_identity,9879087965554471712
mve3-v2-approved-2026-07-18,locked,15,1,shuffled,ko,cell_identity,6510180119239349675
mve3-v2-approved-2026-07-18,locked,15,1,shuffled,pko,cell_identity,1023222878771313257
mve3-v2-approved-2026-07-18,locked,15,1,anti,shared,o_collection_root,1824854374022607052
mve3-v2-approved-2026-07-18,locked,15,1,anti,shared,non_o_collection_root,9544802560377179040
mve3-v2-approved-2026-07-18,locked,15,1,anti,shared,evaluation_root,3850072423656222380
mve3-v2-approved-2026-07-18,locked,15,1,anti,none,cell_identity,4544959139464803865
mve3-v2-approved-2026-07-18,locked,15,1,anti,p,cell_identity,3131181303068222999
mve3-v2-approved-2026-07-18,locked,15,1,anti,k,cell_identity,16325384386491049800
mve3-v2-approved-2026-07-18,locked,15,1,anti,o,cell_identity,11469036605659433728
mve3-v2-approved-2026-07-18,locked,15,1,anti,pk,cell_identity,63050914103360904
mve3-v2-approved-2026-07-18,locked,15,1,anti,po,cell_identity,2415936699693703458
mve3-v2-approved-2026-07-18,locked,15,1,anti,ko,cell_identity,1146734858909384273
mve3-v2-approved-2026-07-18,locked,15,1,anti,pko,cell_identity,17940057773693666293
mve3-v2-approved-2026-07-18,locked,15,2,controlled,shared,o_collection_root,8639427317599746828
mve3-v2-approved-2026-07-18,locked,15,2,controlled,shared,non_o_collection_root,3719426485003050460
mve3-v2-approved-2026-07-18,locked,15,2,controlled,shared,evaluation_root,11012554517356581875
mve3-v2-approved-2026-07-18,locked,15,2,controlled,none,cell_identity,7403188514355989478
mve3-v2-approved-2026-07-18,locked,15,2,controlled,p,cell_identity,822486559037288924
mve3-v2-approved-2026-07-18,locked,15,2,controlled,k,cell_identity,11058571029013841569
mve3-v2-approved-2026-07-18,locked,15,2,controlled,o,cell_identity,2195271369861643166
mve3-v2-approved-2026-07-18,locked,15,2,controlled,pk,cell_identity,8747406669740792048
mve3-v2-approved-2026-07-18,locked,15,2,controlled,po,cell_identity,15111770636625359686
mve3-v2-approved-2026-07-18,locked,15,2,controlled,ko,cell_identity,8104482319180620485
mve3-v2-approved-2026-07-18,locked,15,2,controlled,pko,cell_identity,11549814146497992054
mve3-v2-approved-2026-07-18,locked,15,2,learned,shared,o_collection_root,12924731717539928317
mve3-v2-approved-2026-07-18,locked,15,2,learned,shared,non_o_collection_root,3719426485003050460
mve3-v2-approved-2026-07-18,locked,15,2,learned,shared,evaluation_root,11012554517356581875
mve3-v2-approved-2026-07-18,locked,15,2,learned,none,cell_identity,12724545304522139153
mve3-v2-approved-2026-07-18,locked,15,2,learned,p,cell_identity,10003342687850907875
mve3-v2-approved-2026-07-18,locked,15,2,learned,k,cell_identity,3418116239651319409
mve3-v2-approved-2026-07-18,locked,15,2,learned,o,cell_identity,16881325099560247713
mve3-v2-approved-2026-07-18,locked,15,2,learned,pk,cell_identity,3589133055099175821
mve3-v2-approved-2026-07-18,locked,15,2,learned,po,cell_identity,10405131274469450029
mve3-v2-approved-2026-07-18,locked,15,2,learned,ko,cell_identity,18417942409737303560
mve3-v2-approved-2026-07-18,locked,15,2,learned,pko,cell_identity,17915366848891870040
mve3-v2-approved-2026-07-18,locked,15,2,shuffled,shared,o_collection_root,2067239401858670603
mve3-v2-approved-2026-07-18,locked,15,2,shuffled,shared,non_o_collection_root,3719426485003050460
mve3-v2-approved-2026-07-18,locked,15,2,shuffled,shared,evaluation_root,11012554517356581875
mve3-v2-approved-2026-07-18,locked,15,2,shuffled,none,cell_identity,1085162809238050723
mve3-v2-approved-2026-07-18,locked,15,2,shuffled,p,cell_identity,2029833307241643619
mve3-v2-approved-2026-07-18,locked,15,2,shuffled,k,cell_identity,8105422913038854265
mve3-v2-approved-2026-07-18,locked,15,2,shuffled,o,cell_identity,14479352856338456253
mve3-v2-approved-2026-07-18,locked,15,2,shuffled,pk,cell_identity,12711976920166789113
mve3-v2-approved-2026-07-18,locked,15,2,shuffled,po,cell_identity,16340857206213980655
mve3-v2-approved-2026-07-18,locked,15,2,shuffled,ko,cell_identity,13926897569236319526
mve3-v2-approved-2026-07-18,locked,15,2,shuffled,pko,cell_identity,16289613359897442501
mve3-v2-approved-2026-07-18,locked,15,2,anti,shared,o_collection_root,5045070903622350378
mve3-v2-approved-2026-07-18,locked,15,2,anti,shared,non_o_collection_root,3719426485003050460
mve3-v2-approved-2026-07-18,locked,15,2,anti,shared,evaluation_root,11012554517356581875
mve3-v2-approved-2026-07-18,locked,15,2,anti,none,cell_identity,6916506653403558365
mve3-v2-approved-2026-07-18,locked,15,2,anti,p,cell_identity,2007716794173008994
mve3-v2-approved-2026-07-18,locked,15,2,anti,k,cell_identity,342652463412288265
mve3-v2-approved-2026-07-18,locked,15,2,anti,o,cell_identity,7332895478488624011
mve3-v2-approved-2026-07-18,locked,15,2,anti,pk,cell_identity,17355369422709235223
mve3-v2-approved-2026-07-18,locked,15,2,anti,po,cell_identity,10242508611752224113
mve3-v2-approved-2026-07-18,locked,15,2,anti,ko,cell_identity,15491621000613278827
mve3-v2-approved-2026-07-18,locked,15,2,anti,pko,cell_identity,10676460311469326384
mve3-v2-approved-2026-07-18,locked,15,3,controlled,shared,o_collection_root,5895394853798551711
mve3-v2-approved-2026-07-18,locked,15,3,controlled,shared,non_o_collection_root,3007059228551593166
mve3-v2-approved-2026-07-18,locked,15,3,controlled,shared,evaluation_root,17587295239472840364
mve3-v2-approved-2026-07-18,locked,15,3,controlled,none,cell_identity,17218409810836717775
mve3-v2-approved-2026-07-18,locked,15,3,controlled,p,cell_identity,10585139171945247448
mve3-v2-approved-2026-07-18,locked,15,3,controlled,k,cell_identity,905351269433621493
mve3-v2-approved-2026-07-18,locked,15,3,controlled,o,cell_identity,8233131267439995471
mve3-v2-approved-2026-07-18,locked,15,3,controlled,pk,cell_identity,9992863329528142604
mve3-v2-approved-2026-07-18,locked,15,3,controlled,po,cell_identity,1502895695378635466
mve3-v2-approved-2026-07-18,locked,15,3,controlled,ko,cell_identity,12417427546960932731
mve3-v2-approved-2026-07-18,locked,15,3,controlled,pko,cell_identity,18265497045666860234
mve3-v2-approved-2026-07-18,locked,15,3,learned,shared,o_collection_root,5236432820640963212
mve3-v2-approved-2026-07-18,locked,15,3,learned,shared,non_o_collection_root,3007059228551593166
mve3-v2-approved-2026-07-18,locked,15,3,learned,shared,evaluation_root,17587295239472840364
mve3-v2-approved-2026-07-18,locked,15,3,learned,none,cell_identity,6813571541425722660
mve3-v2-approved-2026-07-18,locked,15,3,learned,p,cell_identity,10287842395323186391
mve3-v2-approved-2026-07-18,locked,15,3,learned,k,cell_identity,18432463745230631677
mve3-v2-approved-2026-07-18,locked,15,3,learned,o,cell_identity,1094860004675282049
mve3-v2-approved-2026-07-18,locked,15,3,learned,pk,cell_identity,5890993140961307533
mve3-v2-approved-2026-07-18,locked,15,3,learned,po,cell_identity,5623820362426935155
mve3-v2-approved-2026-07-18,locked,15,3,learned,ko,cell_identity,9458633171514979228
mve3-v2-approved-2026-07-18,locked,15,3,learned,pko,cell_identity,49765412229985873
mve3-v2-approved-2026-07-18,locked,15,3,shuffled,shared,o_collection_root,9389534904963706337
mve3-v2-approved-2026-07-18,locked,15,3,shuffled,shared,non_o_collection_root,3007059228551593166
mve3-v2-approved-2026-07-18,locked,15,3,shuffled,shared,evaluation_root,17587295239472840364
mve3-v2-approved-2026-07-18,locked,15,3,shuffled,none,cell_identity,8584878980451034098
mve3-v2-approved-2026-07-18,locked,15,3,shuffled,p,cell_identity,16632893481747562234
mve3-v2-approved-2026-07-18,locked,15,3,shuffled,k,cell_identity,10546506242850819813
mve3-v2-approved-2026-07-18,locked,15,3,shuffled,o,cell_identity,15547191108718979027
mve3-v2-approved-2026-07-18,locked,15,3,shuffled,pk,cell_identity,4928412522949918364
mve3-v2-approved-2026-07-18,locked,15,3,shuffled,po,cell_identity,1878246929550090330
mve3-v2-approved-2026-07-18,locked,15,3,shuffled,ko,cell_identity,305411883024496588
mve3-v2-approved-2026-07-18,locked,15,3,shuffled,pko,cell_identity,17848067770916345599
mve3-v2-approved-2026-07-18,locked,15,3,anti,shared,o_collection_root,3312705488140937325
mve3-v2-approved-2026-07-18,locked,15,3,anti,shared,non_o_collection_root,3007059228551593166
mve3-v2-approved-2026-07-18,locked,15,3,anti,shared,evaluation_root,17587295239472840364
mve3-v2-approved-2026-07-18,locked,15,3,anti,none,cell_identity,13510766944908456120
mve3-v2-approved-2026-07-18,locked,15,3,anti,p,cell_identity,16675935368217932435
mve3-v2-approved-2026-07-18,locked,15,3,anti,k,cell_identity,18278644642778377066
mve3-v2-approved-2026-07-18,locked,15,3,anti,o,cell_identity,5053559970089246106
mve3-v2-approved-2026-07-18,locked,15,3,anti,pk,cell_identity,7634841114717721614
mve3-v2-approved-2026-07-18,locked,15,3,anti,po,cell_identity,6178437980673804582
mve3-v2-approved-2026-07-18,locked,15,3,anti,ko,cell_identity,9841402309496443225
mve3-v2-approved-2026-07-18,locked,15,3,anti,pko,cell_identity,15544555701611898423
mve3-v2-approved-2026-07-18,locked,16,1,controlled,shared,o_collection_root,7666101757868431879
mve3-v2-approved-2026-07-18,locked,16,1,controlled,shared,non_o_collection_root,8275228195872672096
mve3-v2-approved-2026-07-18,locked,16,1,controlled,shared,evaluation_root,6319320349625940836
mve3-v2-approved-2026-07-18,locked,16,1,controlled,none,cell_identity,15843437435093153149
mve3-v2-approved-2026-07-18,locked,16,1,controlled,p,cell_identity,13414259475123899850
mve3-v2-approved-2026-07-18,locked,16,1,controlled,k,cell_identity,7503594712563086844
mve3-v2-approved-2026-07-18,locked,16,1,controlled,o,cell_identity,9904430387992341621
mve3-v2-approved-2026-07-18,locked,16,1,controlled,pk,cell_identity,402482146493523768
mve3-v2-approved-2026-07-18,locked,16,1,controlled,po,cell_identity,13057327334659296647
mve3-v2-approved-2026-07-18,locked,16,1,controlled,ko,cell_identity,5974257180984187763
mve3-v2-approved-2026-07-18,locked,16,1,controlled,pko,cell_identity,17223436753587040563
mve3-v2-approved-2026-07-18,locked,16,1,learned,shared,o_collection_root,11065913483652195932
mve3-v2-approved-2026-07-18,locked,16,1,learned,shared,non_o_collection_root,8275228195872672096
mve3-v2-approved-2026-07-18,locked,16,1,learned,shared,evaluation_root,6319320349625940836
mve3-v2-approved-2026-07-18,locked,16,1,learned,none,cell_identity,6177415760178822989
mve3-v2-approved-2026-07-18,locked,16,1,learned,p,cell_identity,17503870288250711459
mve3-v2-approved-2026-07-18,locked,16,1,learned,k,cell_identity,3042454940883541479
mve3-v2-approved-2026-07-18,locked,16,1,learned,o,cell_identity,1669248036129049247
mve3-v2-approved-2026-07-18,locked,16,1,learned,pk,cell_identity,9060786110064632728
mve3-v2-approved-2026-07-18,locked,16,1,learned,po,cell_identity,14260007406181385202
mve3-v2-approved-2026-07-18,locked,16,1,learned,ko,cell_identity,4474908568514549729
mve3-v2-approved-2026-07-18,locked,16,1,learned,pko,cell_identity,17662032635402431752
mve3-v2-approved-2026-07-18,locked,16,1,shuffled,shared,o_collection_root,1043273458335035876
mve3-v2-approved-2026-07-18,locked,16,1,shuffled,shared,non_o_collection_root,8275228195872672096
mve3-v2-approved-2026-07-18,locked,16,1,shuffled,shared,evaluation_root,6319320349625940836
mve3-v2-approved-2026-07-18,locked,16,1,shuffled,none,cell_identity,558736963497511952
mve3-v2-approved-2026-07-18,locked,16,1,shuffled,p,cell_identity,8815190590427292057
mve3-v2-approved-2026-07-18,locked,16,1,shuffled,k,cell_identity,2556228880180863764
mve3-v2-approved-2026-07-18,locked,16,1,shuffled,o,cell_identity,9938595432374693500
mve3-v2-approved-2026-07-18,locked,16,1,shuffled,pk,cell_identity,13989303032655273451
mve3-v2-approved-2026-07-18,locked,16,1,shuffled,po,cell_identity,13359870505501387938
mve3-v2-approved-2026-07-18,locked,16,1,shuffled,ko,cell_identity,3038107198359866896
mve3-v2-approved-2026-07-18,locked,16,1,shuffled,pko,cell_identity,7041951055248102264
mve3-v2-approved-2026-07-18,locked,16,1,anti,shared,o_collection_root,12352378544615487152
mve3-v2-approved-2026-07-18,locked,16,1,anti,shared,non_o_collection_root,8275228195872672096
mve3-v2-approved-2026-07-18,locked,16,1,anti,shared,evaluation_root,6319320349625940836
mve3-v2-approved-2026-07-18,locked,16,1,anti,none,cell_identity,4467102526939822198
mve3-v2-approved-2026-07-18,locked,16,1,anti,p,cell_identity,13173877649315631716
mve3-v2-approved-2026-07-18,locked,16,1,anti,k,cell_identity,13627641848300128804
mve3-v2-approved-2026-07-18,locked,16,1,anti,o,cell_identity,4938144091172644231
mve3-v2-approved-2026-07-18,locked,16,1,anti,pk,cell_identity,11086540747264950655
mve3-v2-approved-2026-07-18,locked,16,1,anti,po,cell_identity,11065313409911826938
mve3-v2-approved-2026-07-18,locked,16,1,anti,ko,cell_identity,3139217860776471629
mve3-v2-approved-2026-07-18,locked,16,1,anti,pko,cell_identity,1876529183885816581
mve3-v2-approved-2026-07-18,locked,16,2,controlled,shared,o_collection_root,719409998377929327
mve3-v2-approved-2026-07-18,locked,16,2,controlled,shared,non_o_collection_root,266718120367371552
mve3-v2-approved-2026-07-18,locked,16,2,controlled,shared,evaluation_root,6499988591905321094
mve3-v2-approved-2026-07-18,locked,16,2,controlled,none,cell_identity,16067268557585177688
mve3-v2-approved-2026-07-18,locked,16,2,controlled,p,cell_identity,13930569322684015595
mve3-v2-approved-2026-07-18,locked,16,2,controlled,k,cell_identity,15610793060450162890
mve3-v2-approved-2026-07-18,locked,16,2,controlled,o,cell_identity,8880572562160175979
mve3-v2-approved-2026-07-18,locked,16,2,controlled,pk,cell_identity,9484412075707950502
mve3-v2-approved-2026-07-18,locked,16,2,controlled,po,cell_identity,1603852121613123582
mve3-v2-approved-2026-07-18,locked,16,2,controlled,ko,cell_identity,7172774564950359353
mve3-v2-approved-2026-07-18,locked,16,2,controlled,pko,cell_identity,15592391445172453631
mve3-v2-approved-2026-07-18,locked,16,2,learned,shared,o_collection_root,10061850958472678975
mve3-v2-approved-2026-07-18,locked,16,2,learned,shared,non_o_collection_root,266718120367371552
mve3-v2-approved-2026-07-18,locked,16,2,learned,shared,evaluation_root,6499988591905321094
mve3-v2-approved-2026-07-18,locked,16,2,learned,none,cell_identity,15206361200799462592
mve3-v2-approved-2026-07-18,locked,16,2,learned,p,cell_identity,7277390409561108709
mve3-v2-approved-2026-07-18,locked,16,2,learned,k,cell_identity,465606536695118336
mve3-v2-approved-2026-07-18,locked,16,2,learned,o,cell_identity,15056603841062095913
mve3-v2-approved-2026-07-18,locked,16,2,learned,pk,cell_identity,6930634173428920683
mve3-v2-approved-2026-07-18,locked,16,2,learned,po,cell_identity,15292332027819374355
mve3-v2-approved-2026-07-18,locked,16,2,learned,ko,cell_identity,3637284188444810391
mve3-v2-approved-2026-07-18,locked,16,2,learned,pko,cell_identity,3983946955568823836
mve3-v2-approved-2026-07-18,locked,16,2,shuffled,shared,o_collection_root,4815384432795082742
mve3-v2-approved-2026-07-18,locked,16,2,shuffled,shared,non_o_collection_root,266718120367371552
mve3-v2-approved-2026-07-18,locked,16,2,shuffled,shared,evaluation_root,6499988591905321094
mve3-v2-approved-2026-07-18,locked,16,2,shuffled,none,cell_identity,15485458329199343458
mve3-v2-approved-2026-07-18,locked,16,2,shuffled,p,cell_identity,10254552499375807006
mve3-v2-approved-2026-07-18,locked,16,2,shuffled,k,cell_identity,7684918761190992276
mve3-v2-approved-2026-07-18,locked,16,2,shuffled,o,cell_identity,12857788771469964078
mve3-v2-approved-2026-07-18,locked,16,2,shuffled,pk,cell_identity,2030942920689994320
mve3-v2-approved-2026-07-18,locked,16,2,shuffled,po,cell_identity,3081767970989193158
mve3-v2-approved-2026-07-18,locked,16,2,shuffled,ko,cell_identity,11364019302069631096
mve3-v2-approved-2026-07-18,locked,16,2,shuffled,pko,cell_identity,3841509084729838352
mve3-v2-approved-2026-07-18,locked,16,2,anti,shared,o_collection_root,18151933922892306030
mve3-v2-approved-2026-07-18,locked,16,2,anti,shared,non_o_collection_root,266718120367371552
mve3-v2-approved-2026-07-18,locked,16,2,anti,shared,evaluation_root,6499988591905321094
mve3-v2-approved-2026-07-18,locked,16,2,anti,none,cell_identity,11209830497631890955
mve3-v2-approved-2026-07-18,locked,16,2,anti,p,cell_identity,9065866114822506105
mve3-v2-approved-2026-07-18,locked,16,2,anti,k,cell_identity,3007560203837304975
mve3-v2-approved-2026-07-18,locked,16,2,anti,o,cell_identity,16179935086448935418
mve3-v2-approved-2026-07-18,locked,16,2,anti,pk,cell_identity,15301925753968714518
mve3-v2-approved-2026-07-18,locked,16,2,anti,po,cell_identity,5387719316604907414
mve3-v2-approved-2026-07-18,locked,16,2,anti,ko,cell_identity,8036624756778718000
mve3-v2-approved-2026-07-18,locked,16,2,anti,pko,cell_identity,13107352049181884471
mve3-v2-approved-2026-07-18,locked,16,3,controlled,shared,o_collection_root,2609649240037666190
mve3-v2-approved-2026-07-18,locked,16,3,controlled,shared,non_o_collection_root,13028393719956568939
mve3-v2-approved-2026-07-18,locked,16,3,controlled,shared,evaluation_root,10249986441429489722
mve3-v2-approved-2026-07-18,locked,16,3,controlled,none,cell_identity,5843098076896356083
mve3-v2-approved-2026-07-18,locked,16,3,controlled,p,cell_identity,10479763763937226018
mve3-v2-approved-2026-07-18,locked,16,3,controlled,k,cell_identity,10867521884301110994
mve3-v2-approved-2026-07-18,locked,16,3,controlled,o,cell_identity,3198277881635763127
mve3-v2-approved-2026-07-18,locked,16,3,controlled,pk,cell_identity,16525575880324964885
mve3-v2-approved-2026-07-18,locked,16,3,controlled,po,cell_identity,10600001633627081934
mve3-v2-approved-2026-07-18,locked,16,3,controlled,ko,cell_identity,15429956232863178498
mve3-v2-approved-2026-07-18,locked,16,3,controlled,pko,cell_identity,14329258865028068182
mve3-v2-approved-2026-07-18,locked,16,3,learned,shared,o_collection_root,16079517045374071585
mve3-v2-approved-2026-07-18,locked,16,3,learned,shared,non_o_collection_root,13028393719956568939
mve3-v2-approved-2026-07-18,locked,16,3,learned,shared,evaluation_root,10249986441429489722
mve3-v2-approved-2026-07-18,locked,16,3,learned,none,cell_identity,12458946296181345322
mve3-v2-approved-2026-07-18,locked,16,3,learned,p,cell_identity,3852540227177693558
mve3-v2-approved-2026-07-18,locked,16,3,learned,k,cell_identity,2507149057389390673
mve3-v2-approved-2026-07-18,locked,16,3,learned,o,cell_identity,8829216363994075391
mve3-v2-approved-2026-07-18,locked,16,3,learned,pk,cell_identity,10823676704650280722
mve3-v2-approved-2026-07-18,locked,16,3,learned,po,cell_identity,14906547296936235964
mve3-v2-approved-2026-07-18,locked,16,3,learned,ko,cell_identity,2092374620770010219
mve3-v2-approved-2026-07-18,locked,16,3,learned,pko,cell_identity,7815404385261974646
mve3-v2-approved-2026-07-18,locked,16,3,shuffled,shared,o_collection_root,6725708245282299964
mve3-v2-approved-2026-07-18,locked,16,3,shuffled,shared,non_o_collection_root,13028393719956568939
mve3-v2-approved-2026-07-18,locked,16,3,shuffled,shared,evaluation_root,10249986441429489722
mve3-v2-approved-2026-07-18,locked,16,3,shuffled,none,cell_identity,10799721627791737715
mve3-v2-approved-2026-07-18,locked,16,3,shuffled,p,cell_identity,4878131206121116081
mve3-v2-approved-2026-07-18,locked,16,3,shuffled,k,cell_identity,15229676707493479266
mve3-v2-approved-2026-07-18,locked,16,3,shuffled,o,cell_identity,6336692761459302056
mve3-v2-approved-2026-07-18,locked,16,3,shuffled,pk,cell_identity,4720988397363048991
mve3-v2-approved-2026-07-18,locked,16,3,shuffled,po,cell_identity,11017714649754320233
mve3-v2-approved-2026-07-18,locked,16,3,shuffled,ko,cell_identity,5583766839645824563
