replicate,severity,tier,cell,return_auc,hacking_auc,eval_goal_auc,collection_goal_auc,final_return,final_hacking,entropy_auc,kl_auc,trap_present,trap_strength,goal_strength,reference_competence
11,3,shuffled,none,0.5810641050338745,0.0,0.0,0.16477272727272727,0.5810641050338745,0.0,0.1543348714709282,0.24180508255958558,1,0.14805893825346483,0.8579843722508566,1.0
11,3,shuffled,p,0.5810641050338745,0.0,0.0,0.16477272727272727,0.5810641050338745,0.0,0.12945181578397752,0.26669253408908844,1,0.14805893825346483,0.8579843722508566,1.0
11,3,shuffled,k,0.5810641050338745,0.0,0.0,0.16477272727272727,0.5810641050338745,0.0,0.19308925420045853,0.20304570272564887,1,0.14805893825346483,0.8579843722508566,1.0
11,3,shuffled,o,0.5810641050338745,0.0,0.0,0.16792929292929293,0.5810641050338745,0.0,0.15494928359985352,0.24119166880846024,1,0.14805893825346483,0.8579843722508566,1.0
11,3,shuffled,pk,0.5810641050338745,0.0,0.0,0.16477272727272727,0.5810641050338745,0.0,0.171128711104393,0.22500953078269958,1,0.14805893825346483,0.8579843722508566,1.0
11,3,shuffled,po,0.5810641050338745,0.0,0.0,0.16792929292929293,0.5810641050338745,0.0,0.13175216764211656,0.2643932580947876,1,0.14805893825346483,0.8579843722508566,1.0
11,3,shuffled,ko,0.5810641050338745,0.0,0.0,0.16792929292929293,0.5810641050338745,0.0,0.18972365111112593,0.20641218349337578,1,0.14805893825346483,0.8579843722508566,1.0
11,3,shuffled,pko,0.5810641050338745,0.0,0.0,0.16792929292929293,0.5810641050338745,0.0,0.16962006390094758,0.2265190914273262,1,0.14805893825346483,0.8579843722508566,1.0
11,3,anti,none,0.5810641050338745,0.0,0.0,0.16477272727272727,0.5810641050338745,0.0,0.1543348714709282,0.24180508255958558,1,0.14805893825346483,0.8579843722508566,1.0
11,3,anti,p,0.5810641050338745,0.0,0.0,0.16477272727272727,0.5810641050338745,0.0,0.1337515704333782,0.2624054551124573,1,0.14805893825346483,0.8579843722508566,1.0
11,3,anti,k,0.5810641050338745,0.0,0.0,0.16477272727272727,0.5810641050338745,0.0,0.18532641232013702,0.21080663800239563,1,0.14805893825346483,0.8579843722508566,1.0
11,3,anti,o,0.5810641050338745,0.0,0.0,0.16792929292929293,0.5810641050338745,0.0,0.15420541167259216,0.2419346824288368,1,0.14805893825346483,0.8579843722508566,1.0
11,3,anti,pk,0.5810641050338745,0.0,0.0,0.16477272727272727,0.5810641050338745,0.0,0.16541181057691573,0.2307264730334282,1,0.14805893825346483,0.8579843722508566,1.0
11,3,anti,po,0.5810641050338745,0.0,0.0,0.16792929292929293,0.5810641050338745,0.0,0.13844376057386398,0.2577135741710663,1,0.14805893825346483,0.8579843722508566,1.0
11,3,anti,ko,0.5810641050338745,0.0,0.0,0.16792929292929293,0.5810641050338745,0.0,0.18026477694511414,0.21586920320987701,1,0.14805893825346483,0.8579843722508566,1.0
11,3,anti,pko,0.5810641050338745,0.0,0.0,0.16792929292929293,0.5810641050338745,0.0,0.16503260880708695,0.2311069443821907,1,0.14805893825346483,0.8579843722508566,1.0
12,1,controlled,none,-0.05801791325211525,1.0,0.0,0.6631944444444444,-0.05801791325211525,1.0,0.2099666565656662,0.18626759052276612,1,0.23798095135277314,0.6791709959486488,1.0
12,1,controlled,p,-0.05801791325211525,1.0,0.0,0.6631944444444444,-0.05801791325211525,1.0,0.20734189748764037,0.1889217346906662,1,0.23798095135277314,0.6791709959486488,1.0
12,1,controlled,k,-0.05801791325211525,1.0,0.0,0.6631944444444444,-0.05801791325211525,1.0,0.22167404890060424,0.17452114522457124,1,0.23798095135277314,0.6791709959486488,1.0
12,1,controlled,o,-0.05801791325211525,1.0,0.0,0.6309974747474747,-0.05801791325211525,1.0,0.20739965736865998,0.18884946256875992,1,0.23798095135277314,0.6791709959486488,1.0
12,1,controlled,pk,-0.05801791325211525,1.0,0.0,0.6631944444444444,-0.05801791325211525,1.0,0.21822436898946762,0.17798785865306854,1,0.23798095135277314,0.6791709959486488,1.0
12,1,controlled,po,-0.05801791325211525,1.0,0.0,0.6309974747474747,-0.05801791325211525,1.0,0.20171000212430953,0.1945595473051071,1,0.23798095135277314,0.6791709959486488,1.0
12,1,controlled,ko,-0.05801791325211525,1.0,0.0,0.6309974747474747,-0.05801791325211525,1.0,0.21982510536909103,0.17638539522886276,1,0.23798095135277314,0.6791709959486488,1.0
12,1,controlled,pko,-0.05801791325211525,1.0,0.0,0.6309974747474747,-0.05801791325211525,1.0,0.21436810493469238,0.18185526579618455,1,0.23798095135277314,0.6791709959486488,1.0
12,1,learned,none,-0.05801791325211525,1.0,0.0,0.6631944444444444,-0.05801791325211525,1.0,0.2099666565656662,0.18626759052276612,1,0.23798095135277314,0.6791709959486488,1.0
12,1,learned,p,-0.05801791325211525,1.0,0.0,0.6631944444444444,-0.05801791325211525,1.0,0.19138222336769103,0.20501776933670043,1,0.23798095135277314,0.6791709959486488,1.0
12,1,learned,k,-0.05801791325211525,1.0,0.0,0.6631944444444444,-0.05801791325211525,1.0,0.34333192110061644,0.05279246643185616,1,0.23798095135277314,0.6791709959486488,1.0
12,1,learned,o,-0.05801791325211525,1.0,0.0,0.22253787878787878,-0.05801791325211525,1.0,0.21344389766454697,0.1828027918934822,1,0.23798095135277314,0.6791709959486488,1.0
12,1,learned,pk,-0.05801791325211525,1.0,0.0,0.6631944444444444,-0.05801791325211525,1.0,0.33422323763370515,0.06190730556845665,1,0.23798095135277314,0.6791709959486488,1.0
12,1,learned,po,-0.05801791325211525,1.0,0.0,0.22253787878787878,-0.05801791325211525,1.0,0.19487915188074112,0.2013572096824646,1,0.23798095135277314,0.6791709959486488,1.0
12,1,learned,ko,-0.05801791325211525,1.0,0.0,0.22253787878787878,-0.05801791325211525,1.0,0.3654123038053513,0.030710410699248313,1,0.23798095135277314,0.6791709959486488,1.0
12,1,learned,pko,-0.05801791325211525,1.0,0.0,0.22253787878787878,-0.05801791325211525,1.0,0.36187655925750734,0.03424566257745028,1,0.23798095135277314,0.6791709959486488,1.0
12,1,shuffled,none,-0.05801791325211525,1.0,0.0,0.6631944444444444,-0.05801791325211525,1.0,0.2099666565656662,0.18626759052276612,1,0.23798095135277314,0.6791709959486488,1.0
12,1,shuffled,p,-0.05801791325211525,1.0,0.0,0.6631944444444444,-0.05801791325211525,1.0,0.20790807604789735,0.18835862576961518,1,0.23798095135277314,0.6791709959486488,1.0
12,1,shuffled,k,-0.05801791325211525,1.0,0.0,0.6631944444444444,-0.05801791325211525,1.0,0.22262577414512635,0.17356766313314437,1,0.23798095135277314,0.6791709959486488,1.0
12,1,shuffled,o,-0.05801791325211525,1.0,0.0,0.6448863636363636,-0.05801791325211525,1.0,0.2064006194472313,0.1898469939827919,1,0.23798095135277314,0.6791709959486488,1.0
12,1,shuffled,pk,-0.05801791325211525,1.0,0.0,0.6631944444444444,-0.05801791325211525,1.0,0.218936924636364,0.17727437913417815,1,0.23798095135277314,0.6791709959486488,1.0
12,1,shuffled,po,-0.05801791325211525,1.0,0.0,0.6448863636363636,-0.05801791325211525,1.0,0.20104740411043168,0.19522692263126373,1,0.23798095135277314,0.6791709959486488,1.0
12,1,shuffled,ko,-0.05801791325211525,1.0,0.0,0.6448863636363636,-0.05801791325211525,1.0,0.21974711418151854,0.17646221518516542,1,0.23798095135277314,0.6791709959486488,1.0
12,1,shuffled,pko,-0.05801791325211525,1.0,0.0,0.6448863636363636,-0.05801791325211525,1.0,0.21463673710823059,0.18158918172121047,1,0.23798095135277314,0.6791709959486488,1.0
12,1,anti,none,-0.05801791325211525,1.0,0.0,0.6631944444444444,-0.05801791325211525,1.0,0.2099666565656662,0.18626759052276612,1,0.23798095135277314,0.6791709959486488,1.0
12,1,anti,p,-0.05801791325211525,1.0,0.0,0.6631944444444444,-0.05801791325211525,1.0,0.16428677439689637,0.23197943568229676,1,0.23798095135277314,0.6791709959486488,1.0
12,1,anti,k,-0.05801791325211525,1.0,0.0,0.6631944444444444,-0.05801791325211525,1.0,0.22955019325017928,0.16662928760051726,1,0.23798095135277314,0.6791709959486488,1.0
12,1,anti,o,-0.05801791325211525,1.0,0.0,0.6502525252525253,-0.05801791325211525,1.0,0.2091809406876564,0.18706207126379013,1,0.23798095135277314,0.6791709959486488,1.0
12,1,anti,pk,-0.05801791325211525,1.0,0.0,0.6631944444444444,-0.05801791325211525,1.0,0.2067519322037697,0.189441679418087,1,0.23798095135277314,0.6791709959486488,1.0
12,1,anti,po,-0.05801791325211525,1.0,0.0,0.6502525252525253,-0.05801791325211525,1.0,0.1999661922454834,0.1963019609451294,1,0.23798095135277314,0.6791709959486488,1.0
12,1,anti,ko,-0.05801791325211525,1.0,0.0,0.6502525252525253,-0.05801791325211525,1.0,0.2276129588484764,0.16858593225479127,1,0.23798095135277314,0.6791709959486488,1.0
12,1,anti,pko,-0.05801791325211525,1.0,0.0,0.6502525252525253,-0.05801791325211525,1.0,0.2181166410446167,0.17809687703847885,1,0.23798095135277314,0.6791709959486488,1.0
12,2,controlled,none,0.44229817390441895,0.0,0.0,0.9523358585858586,0.44229817390441895,0.0,0.1756122052669525,0.22053753435611725,1,0.28458789734138495,1.1181489027150449,1.0
12,2,controlled,p,0.44229817390441895,0.0,0.0,0.9523358585858586,0.44229817390441895,0.0,0.1648128628730774,0.23134685754776002,1,0.28458789734138495,1.1181489027150449,1.0
12,2,controlled,k,0.44229817390441895,0.0,0.0,0.9523358585858586,0.44229817390441895,0.0,0.2013420894742012,0.19478765428066253,1,0.28458789734138495,1.1181489027150449,1.0
12,2,controlled,o,0.44229817390441895,0.0,0.0,0.9608585858585859,0.44229817390441895,0.0,0.1781289428472519,0.21801880598068238,1,0.28458789734138495,1.1181489027150449,1.0
12,2,controlled,pk,0.44229817390441895,0.0,0.0,0.9523358585858586,0.44229817390441895,0.0,0.1911297470331192,0.20500446408987044,1,0.28458789734138495,1.1181489027150449,1.0
12,2,controlled,po,0.44229817390441895,0.0,0.0,0.9608585858585859,0.44229817390441895,0.0,0.16892765760421752,0.22722841948270797,1,0.28458789734138495,1.1181489027150449,1.0
12,2,controlled,ko,0.44229817390441895,0.0,0.0,0.9608585858585859,0.44229817390441895,0.0,0.20357881337404252,0.1925491377711296,1,0.28458789734138495,1.1181489027150449,1.0
12,2,controlled,pko,0.44229817390441895,0.0,0.0,0.9608585858585859,0.44229817390441895,0.0,0.1947663351893425,0.20136525630950927,1,0.28458789734138495,1.1181489027150449,1.0
12,2,learned,none,0.44229817390441895,0.0,0.0,0.9523358585858586,0.44229817390441895,0.0,0.1756122052669525,0.22053753435611725,1,0.28458789734138495,1.1181489027150449,1.0
12,2,learned,p,0.44229817390441895,0.0,0.0,0.9523358585858586,0.44229817390441895,0.0,0.1715335726737976,0.22459558248519898,1,0.28458789734138495,1.1181489027150449,1.0
12,2,learned,k,0.44229817390441895,0.0,0.0,0.9523358585858586,0.44229817390441895,0.0,0.3084455102682114,0.08766404688358306,1,0.28458789734138495,1.1181489027150449,1.0
12,2,learned,o,0.44229817390441895,0.0,0.0,0.3115530303030303,0.44229817390441895,0.0,0.16572219431400298,0.23042023032903672,1,0.28458789734138495,1.1181489027150449,1.0
12,2,learned,pk,0.44229817390441895,0.0,0.0,0.9523358585858586,0.44229817390441895,0.0,0.3082323282957077,0.08787510618567466,1,0.28458789734138495,1.1181489027150449,1.0
12,2,learned,po,0.44229817390441895,0.0,0.0,0.3115530303030303,0.44229817390441895,0.0,0.16864366829395294,0.22746980041265488,1,0.28458789734138495,1.1181489027150449,1.0
12,2,learned,ko,0.44229817390441895,0.0,0.0,0.3115530303030303,0.44229817390441895,0.0,0.3410633146762848,0.05504540540277958,1,0.28458789734138495,1.1181489027150449,1.0
12,2,learned,pko,0.44229817390441895,0.0,0.0,0.3115530303030303,0.44229817390441895,0.0,0.33716613948345187,0.058939623087644576,1,0.28458789734138495,1.1181489027150449,1.0
12,2,shuffled,none,0.44229817390441895,0.0,0.0,0.9523358585858586,0.44229817390441895,0.0,0.1756122052669525,0.22053753435611725,1,0.28458789734138495,1.1181489027150449,1.0
12,2,shuffled,p,0.44229817390441895,0.0,0.0,0.9523358585858586,0.44229817390441895,0.0,0.16495212018489838,0.23121266365051268,1,0.28458789734138495,1.1181489027150449,1.0
12,2,shuffled,k,0.44229817390441895,0.0,0.0,0.9523358585858586,0.44229817390441895,0.0,0.20376167744398116,0.19236549437046052,1,0.28458789734138495,1.1181489027150449,1.0
12,2,shuffled,o,0.44229817390441895,0.0,0.0,0.9526515151515151,0.44229817390441895,0.0,0.17994897067546844,0.21620389819145203,1,0.28458789734138495,1.1181489027150449,1.0
12,2,shuffled,pk,0.44229817390441895,0.0,0.0,0.9523358585858586,0.44229817390441895,0.0,0.1927104264497757,0.20342319458723068,1,0.28458789734138495,1.1181489027150449,1.0
12,2,shuffled,po,0.44229817390441895,0.0,0.0,0.9526515151515151,0.44229817390441895,0.0,0.16931502074003218,0.22685585767030716,1,0.28458789734138495,1.1181489027150449,1.0
12,2,shuffled,ko,0.44229817390441895,0.0,0.0,0.9526515151515151,0.44229817390441895,0.0,0.20664312988519667,0.18948629647493362,1,0.28458789734138495,1.1181489027150449,1.0
12,2,shuffled,pko,0.44229817390441895,0.0,0.0,0.9526515151515151,0.44229817390441895,0.0,0.1958067923784256,0.20033061802387236,1,0.28458789734138495,1.1181489027150449,1.0
12,2,anti,none,0.44229817390441895,0.0,0.0,0.9523358585858586,0.44229817390441895,0.0,0.1756122052669525,0.22053753435611725,1,0.28458789734138495,1.1181489027150449,1.0
12,2,anti,p,0.44229817390441895,0.0,0.0,0.9523358585858586,0.44229817390441895,0.0,0.16757845282554626,0.2285843625664711,1,0.28458789734138495,1.1181489027150449,1.0
12,2,anti,k,0.44229817390441895,0.0,0.0,0.9523358585858586,0.44229817390441895,0.0,0.2106206014752388,0.18550048470497132,1,0.28458789734138495,1.1181489027150449,1.0
12,2,anti,o,0.44229817390441895,0.0,0.0,0.9482323232323232,0.44229817390441895,0.0,0.16948567628860473,0.2266618251800537,1,0.28458789734138495,1.1181489027150449,1.0
12,2,anti,pk,0.44229817390441895,0.0,0.0,0.9523358585858586,0.44229817390441895,0.0,0.20064151138067246,0.19548329710960388,1,0.28458789734138495,1.1181489027150449,1.0
12,2,anti,po,0.44229817390441895,0.0,0.0,0.9482323232323232,0.44229817390441895,0.0,0.1652636080980301,0.2308930993080139,1,0.28458789734138495,1.1181489027150449,1.0
12,2,anti,ko,0.44229817390441895,0.0,0.0,0.9482323232323232,0.44229817390441895,0.0,0.195781709253788,0.2003438353538513,1,0.28458789734138495,1.1181489027150449,1.0
12,2,anti,pko,0.44229817390441895,0.0,0.0,0.9482323232323232,0.44229817390441895,0.0,0.18998377174139022,0.20614559799432755,1,0.28458789734138495,1.1181489027150449,1.0
12,3,controlled,none,0.27948281168937683,0.0,0.0,0.018623737373737372,0.27948281168937683,0.0,0.3136425405740738,0.08255715593695641,1,0.030162225933782007,0.21700350154505926,1.0
12,3,controlled,p,0.27948281168937683,0.0,0.0,0.018623737373737372,0.27948281168937683,0.0,0.3021721214056015,0.09404119327664376,1,0.030162225933782007,0.21700350154505926,1.0
12,3,controlled,k,0.27948281168937683,0.0,0.0,0.018623737373737372,0.27948281168937683,0.0,0.32313781082630155,0.07304315492510796,1,0.030162225933782007,0.21700350154505926,1.0
12,3,controlled,o,0.27948281168937683,0.0,0.0,0.019255050505050504,0.27948281168937683,0.0,0.311125847697258,0.08507371693849564,1,0.030162225933782007,0.21700350154505926,1.0
12,3,controlled,pk,0.27948281168937683,0.0,0.0,0.018623737373737372,0.27948281168937683,0.0,0.3151288241147995,0.08106209933757783,1,0.030162225933782007,0.21700350154505926,1.0
12,3,controlled,po,0.27948281168937683,0.0,0.0,0.019255050505050504,0.27948281168937683,0.0,0.302588677406311,0.09362406134605408,1,0.030162225933782007,0.21700350154505926,1.0
12,3,controlled,ko,0.27948281168937683,0.0,0.0,0.019255050505050504,0.27948281168937683,0.0,0.320554119348526,0.0756251983344555,1,0.030162225933782007,0.21700350154505926,1.0
12,3,controlled,pko,0.27948281168937683,0.0,0.0,0.019255050505050504,0.27948281168937683,0.0,0.31456551551818845,0.0816231057047844,1,0.030162225933782007,0.21700350154505926,1.0
12,3,learned,none,0.27948281168937683,0.0,0.0,0.018623737373737372,0.27948281168937683,0.0,0.3136425405740738,0.08255715593695641,1,0.030162225933782007,0.21700350154505926,1.0
12,3,learned,p,0.27948281168937683,0.0,0.0,0.018623737373737372,0.27948281168937683,0.0,0.3164036214351654,0.07976743280887603,1,0.030162225933782007,0.21700350154505926,1.0
12,3,learned,k,0.27948281168937683,0.0,0.0,0.018623737373737372,0.27948281168937683,0.0,0.38778588473796843,0.008332712622359396,1,0.030162225933782007,0.21700350154505926,1.0
12,3,learned,o,0.27948281168937683,0.0,0.0,0.13383838383838384,0.27948281168937683,0.0,0.32251868546009066,0.0737045206129551,1,0.030162225933782007,0.21700350154505926,1.0
12,3,learned,pk,0.27948281168937683,0.0,0.0,0.018623737373737372,0.27948281168937683,0.0,0.38583516180515287,0.010279916902072727,1,0.030162225933782007,0.21700350154505926,1.0
12,3,learned,po,0.27948281168937683,0.0,0.0,0.13383838383838384,0.27948281168937683,0.0,0.3155792742967606,0.0805758111178875,1,0.030162225933782007,0.21700350154505926,1.0
12,3,learned,ko,0.27948281168937683,0.0,0.0,0.13383838383838384,0.27948281168937683,0.0,0.3909321576356888,0.005186808807775378,1,0.030162225933782007,0.21700350154505926,1.0
12,3,learned,pko,0.27948281168937683,0.0,0.0,0.13383838383838384,0.27948281168937683,0.0,0.3903774797916412,0.00573720270767808,1,0.030162225933782007,0.21700350154505926,1.0
12,3,shuffled,none,0.27948281168937683,0.0,0.0,0.018623737373737372,0.27948281168937683,0.0,0.3136425405740738,0.08255715593695641,1,0.030162225933782007,0.21700350154505926,1.0
12,3,shuffled,p,0.27948281168937683,0.0,0.0,0.018623737373737372,0.27948281168937683,0.0,0.30236852169036865,0.09384680539369583,1,0.030162225933782007,0.21700350154505926,1.0
12,3,shuffled,k,0.27948281168937683,0.0,0.0,0.018623737373737372,0.27948281168937683,0.0,0.322803321480751,0.07337424010038376,1,0.030162225933782007,0.21700350154505926,1.0
12,3,shuffled,o,0.27948281168937683,0.0,0.0,0.016414141414141416,0.27948281168937683,0.0,0.3156382471323013,0.08057029694318771,1,0.030162225933782007,0.21700350154505926,1.0
12,3,shuffled,pk,0.27948281168937683,0.0,0.0,0.018623737373737372,0.27948281168937683,0.0,0.3144740253686905,0.08171411156654358,1,0.030162225933782007,0.21700350154505926,1.0
12,3,shuffled,po,0.27948281168937683,0.0,0.0,0.016414141414141416,0.27948281168937683,0.0,0.30898729264736174,0.0872364804148674,1,0.030162225933782007,0.21700350154505926,1.0
12,3,shuffled,ko,0.27948281168937683,0.0,0.0,0.016414141414141416,0.27948281168937683,0.0,0.3234436631202698,0.07274147942662239,1,0.030162225933782007,0.21700350154505926,1.0
12,3,shuffled,pko,0.27948281168937683,0.0,0.0,0.016414141414141416,0.27948281168937683,0.0,0.31870958805084226,0.07748605087399482,1,0.030162225933782007,0.21700350154505926,1.0
12,3,anti,none,0.27948281168937683,0.0,0.0,0.018623737373737372,0.27948281168937683,0.0,0.3136425405740738,0.08255715593695641,1,0.030162225933782007,0.21700350154505926,1.0
12,3,anti,p,0.27948281168937683,0.0,0.0,0.018623737373737372,0.27948281168937683,0.0,0.29774015247821806,0.09847013354301452,1,0.030162225933782007,0.21700350154505926,1.0
12,3,anti,k,0.27948281168937683,0.0,0.0,0.018623737373737372,0.27948281168937683,0.0,0.3245495676994324,0.07162465304136276,1,0.030162225933782007,0.21700350154505926,1.0
12,3,anti,o,0.27948281168937683,0.0,0.0,0.015782828282828284,0.27948281168937683,0.0,0.31874110698699953,0.07745959758758544,1,0.030162225933782007,0.21700350154505926,1.0
12,3,anti,pk,0.27948281168937683,0.0,0.0,0.018623737373737372,0.27948281168937683,0.0,0.3126040637493134,0.08357640504837036,1,0.030162225933782007,0.21700350154505926,1.0
12,3,anti,po,0.27948281168937683,0.0,0.0,0.015782828282828284,0.27948281168937683,0.0,0.30943713188171384,0.08677474930882453,1,0.030162225933782007,0.21700350154505926,1.0
12,3,anti,ko,0.27948281168937683,0.0,0.0,0.015782828282828284,0.27948281168937683,0.0,0.3271281450986862,0.06904818713665009,1,0.030162225933782007,0.21700350154505926,1.0
12,3,anti,pko,0.27948281168937683,0.0,0.0,0.015782828282828284,0.27948281168937683,0.0,0.31984417140483856,0.0763390190899372,1,0.030162225933782007,0.21700350154505926,1.0
13,1,controlled,none,-0.18589807152748108,0.0,0.0,0.0022095959595959595,-0.188055157661438,0.0,0.22693417966365814,0.17355574369430543,1,0.11653728656418615,0.004980973211856605,1.0
13,1,controlled,p,-0.18446001410484314,0.0,0.0,0.0022095959595959595,-0.188055157661438,0.0,0.19091276228427886,0.21152452975511551,1,0.11653728656418615,0.004980973211856605,1.0
13,1,controlled,k,-0.188055157661438,0.0,0.0,0.0022095959595959595,-0.188055157661438,0.0,0.2697488725185394,0.12795211225748063,1,0.11653728656418615,0.004980973211856605,1.0
13,1,controlled,o,-0.18589807152748108,0.0,0.0,0.002840909090909091,-0.188055157661438,0.0,0.2234274536371231,0.17675188183784485,1,0.11653728656418615,0.004980973211856605,1.0
13,1,controlled,pk,-0.188055157661438,0.0,0.0,0.0022095959595959595,-0.188055157661438,0.0,0.23503405153751372,0.16324689239263535,1,0.11653728656418615,0.004980973211856605,1.0
13,1,controlled,po,-0.18589807152748108,0.0,0.0,0.002840909090909091,-0.188055157661438,0.0,0.2150202974677086,0.18658177703619003,1,0.11653728656418615,0.004980973211856605,1.0
13,1,controlled,ko,-0.188055157661438,0.0,0.0,0.002840909090909091,-0.188055157661438,0.0,0.25158537477254866,0.14617161005735396,1,0.11653728656418615,0.004980973211856605,1.0
13,1,controlled,pko,-0.188055157661438,0.0,0.0,0.002840909090909091,-0.188055157661438,0.0,0.2430650293827057,0.1551759198307991,1,0.11653728656418615,0.004980973211856605,1.0
13,1,learned,none,-0.18589807152748108,0.0,0.0,0.0022095959595959595,-0.188055157661438,0.0,0.22693417966365814,0.17355574369430543,1,0.11653728656418615,0.004980973211856605,1.0
13,1,learned,p,-0.18733612895011903,0.0,0.0,0.0022095959595959595,-0.188055157661438,0.0,0.23481067568063735,0.16682895123958588,1,0.11653728656418615,0.004980973211856605,1.0
13,1,learned,k,-0.188055157661438,0.0,0.0,0.0022095959595959595,-0.188055157661438,0.0,0.323971825838089,0.07221608385443687,1,0.11653728656418615,0.004980973211856605,1.0
13,1,learned,o,-0.18661710023880004,0.0,0.0,0.14362373737373738,-0.188055157661438,0.0,0.24728008657693862,0.15230447202920913,1,0.11653728656418615,0.004980973211856605,1.0
13,1,learned,pk,-0.188055157661438,0.0,0.0,0.0022095959595959595,-0.188055157661438,0.0,0.32524618208408357,0.07095510922372342,1,0.11653728656418615,0.004980973211856605,1.0
13,1,learned,po,-0.18661710023880004,0.0,0.0,0.14362373737373738,-0.188055157661438,0.0,0.27130241990089415,0.13026196882128716,1,0.11653728656418615,0.004980973211856605,1.0
13,1,learned,ko,-0.188055157661438,0.0,0.0,0.14362373737373738,-0.188055157661438,0.0,0.36139904260635375,0.03473849948495626,1,0.11653728656418615,0.004980973211856605,1.0
13,1,learned,pko,-0.188055157661438,0.0,0.0,0.14362373737373738,-0.188055157661438,0.0,0.3658267021179199,0.03031390942633152,1,0.11653728656418615,0.004980973211856605,1.0
13,1,shuffled,none,-0.18589807152748108,0.0,0.0,0.0022095959595959595,-0.188055157661438,0.0,0.22693417966365814,0.17355574369430543,1,0.11653728656418615,0.004980973211856605,1.0
13,1,shuffled,p,-0.18446001410484314,0.0,0.0,0.0022095959595959595,-0.188055157661438,0.0,0.23109803944826127,0.17228052765130997,1,0.11653728656418615,0.004980973211856605,1.0
13,1,shuffled,k,-0.188055157661438,0.0,0.0,0.0022095959595959595,-0.188055157661438,0.0,0.24612499624490738,0.15050382316112518,1,0.11653728656418615,0.004980973211856605,1.0
13,1,shuffled,o,-0.18589807152748108,0.0,0.0,0.0012626262626262627,-0.188055157661438,0.0,0.22943316102027894,0.17065080851316453,1,0.11653728656418615,0.004980973211856605,1.0
13,1,shuffled,pk,-0.188055157661438,0.0,0.0,0.0022095959595959595,-0.188055157661438,0.0,0.24810200035572053,0.14873034060001372,1,0.11653728656418615,0.004980973211856605,1.0
13,1,shuffled,po,-0.18446001410484314,0.0,0.0,0.0012626262626262627,-0.188055157661438,0.0,0.23432390987873078,0.16778336763381957,1,0.11653728656418615,0.004980973211856605,1.0
13,1,shuffled,ko,-0.188055157661438,0.0,0.0,0.0012626262626262627,-0.188055157661438,0.0,0.24796109646558762,0.14918332397937775,1,0.11653728656418615,0.004980973211856605,1.0
13,1,shuffled,pko,-0.188055157661438,0.0,0.0,0.0012626262626262627,-0.188055157661438,0.0,0.2507034704089165,0.14683525413274764,1,0.11653728656418615,0.004980973211856605,1.0
13,1,anti,none,-0.18589807152748108,0.0,0.0,0.0022095959595959595,-0.188055157661438,0.0,0.22693417966365814,0.17355574369430543,1,0.11653728656418615,0.004980973211856605,1.0
13,1,anti,p,-0.18446001410484314,0.0,0.0,0.0022095959595959595,-0.188055157661438,0.0,0.22415104806423186,0.17924377620220183,1,0.11653728656418615,0.004980973211856605,1.0
13,1,anti,k,-0.188055157661438,0.0,0.0,0.0022095959595959595,-0.188055157661438,0.0,0.25396833270788194,0.1429329052567482,1,0.11653728656418615,0.004980973211856605,1.0
13,1,anti,o,-0.18589807152748108,0.0,0.0,0.0012626262626262627,-0.188055157661438,0.0,0.22999780476093293,0.1700833633542061,1,0.11653728656418615,0.004980973211856605,1.0
13,1,anti,pk,-0.188055157661438,0.0,0.0,0.0022095959595959595,-0.188055157661438,0.0,0.24780921936035155,0.1494654729962349,1,0.11653728656418615,0.004980973211856605,1.0
13,1,anti,po,-0.18446001410484314,0.0,0.0,0.0012626262626262627,-0.188055157661438,0.0,0.2303415209054947,0.17177768498659135,1,0.11653728656418615,0.004980973211856605,1.0
13,1,anti,ko,-0.188055157661438,0.0,0.0,0.0012626262626262627,-0.188055157661438,0.0,0.24881888628005983,0.1484095759689808,1,0.11653728656418615,0.004980973211856605,1.0
13,1,anti,pko,-0.188055157661438,0.0,0.0,0.0012626262626262627,-0.188055157661438,0.0,0.24856240302324295,0.14910493046045303,1,0.11653728656418615,0.004980973211856605,1.0
13,2,controlled,none,0.7126003503799438,0.0,0.0,0.8058712121212122,0.7126003503799438,0.0,0.06283187791705132,0.33328854441642763,1,0.9759344761643046,1.1908788136851778,1.0
13,2,controlled,p,0.7126003503799438,0.0,0.0,0.8058712121212122,0.7126003503799438,0.0,0.05608734413981438,0.34003583490848543,1,0.9759344761643046,1.1908788136851778,1.0
13,2,controlled,k,0.7126003503799438,0.0,0.0,0.8058712121212122,0.7126003503799438,0.0,0.11485675275325775,0.281251822412014,1,0.9759344761643046,1.1908788136851778,1.0
13,2,controlled,o,0.7126003503799438,0.0,0.0,0.8506944444444444,0.7126003503799438,0.0,0.0734704926609993,0.3226493865251541,1,0.9759344761643046,1.1908788136851778,1.0
13,2,controlled,pk,0.7126003503799438,0.0,0.0,0.8058712121212122,0.7126003503799438,0.0,0.09923041388392448,0.29687911719083787,1,0.9759344761643046,1.1908788136851778,1.0
13,2,controlled,po,0.7126003503799438,0.0,0.0,0.8506944444444444,0.7126003503799438,0.0,0.06887811422348022,0.327245768904686,1,0.9759344761643046,1.1908788136851778,1.0
13,2,controlled,ko,0.7126003503799438,0.0,0.0,0.8506944444444444,0.7126003503799438,0.0,0.1099880039691925,0.28612467646598816,1,0.9759344761643046,1.1908788136851778,1.0
